,word,attn_mean,counts
839,にくい,0.011819416577173333,60
840,まずは,0.07643994668109678,31
841,着る,0.03877152664819149,47
842,足,0.04698926351426086,23
843,汚れ,0.07569523282999997,9
844,あった,0.011964620657142858,7
845,ぶら,0.0008580005259066667,3
846,##下げる,0.0014718313696,2
847,満たす,0.00821132377,20
848,有る,0.09567223842653846,26
849,よい,0.028132932168433756,160
850,持ち,0.01014151959848387,31
851,##上げる,0.017150841802305635,71
852,扱う,0.009787034985213158,38
853,暮らす,0.014005369950736112,36
854,暮,0.004602106673593749,8
855,##らせ,0.0038100534013157895,19
856,化,0.0006734795494155,6
857,すい,0.06269176055298571,14
858,ぜ,0.015270825547376923,65
859,向ける,0.01411230017412,24
860,増やす,0.0022024217671787498,16
861,例え,0.1390790269644,25
862,##っぷ,0.01091555242735294,17
863,注ぎ,0.0013987189,1
864,似る,0.012842944035325925,54
865,乗る,0.0177671544901625,80
866,寄,0.005569265282437499,16
867,通う,0.013145237321023632,55
868,##き,0.004031076577962963,27
869,##まえ,0.0027659237674999997,4
870,進める,0.03502494791666667,33
871,堂,0.0008543582694000001,15
872,帰る,0.02040370433309208,173
873,上る,0.007578859887833334,6
874,間,0.08781145901441667,12
875,通す,0.0014286396741621053,19
876,込む,0.17487079634353847,13
877,##送,0.00011633525600000001,3
878,代わる,0.0009670290047999998,5
879,掴,0.0017738150967,2
880,立ち,0.010912089492888888,27
881,##尽,0.0037616514,2
882,##しか,0.022592861823111376,29
883,眠る,0.00252877238875,16
884,##すい,0.00082325088,3
885,暗い,0.01408930009125,16
886,引っ,0.002980861971746154,39
887,##ぱ,0.0006792974444583332,24
888,##たく,0.010986636941666664,6
889,すぐさま,0.5055836394666667,3
890,ぱ,0.0015457207450083332,6
891,##っぱ,0.007806460509833334,36
892,浴びる,0.0015732012565000003,10
893,磨,0.003195659269205882,17
894,背,0.023400065666666667,6
895,##負う,0.015829718527142857,7
896,握り,0.003919682755,2
897,##しめ,0.0039647009000000006,4
898,昇る,0.007233317729999999,2
899,旨,0.017505066889999997,5
900,ほん,0.0036014478450760315,63
901,少ない,0.005745064080239352,139
902,貯,0.0010949795555,14
903,綴,0.004197380628333333,6
904,##じる,0.0037442887579460524,38
905,外す,0.01419600906854706,17
906,捨てる,0.036590854854605635,71
907,延,0.012118152190307692,13
908,##々と,0.00726433556375,16
909,溜,0.0023787179843399995,25
910,だす,0.03503258682271428,42
911,安,0.011848348751999999,5
912,とき,0.02914434339542857,7
913,##どき,0.053753788999999996,5
914,そろ,0.0015116097337066665,45
915,##ばい,0.016292509744433335,27
916,恥ず,0.00771632646464,55
917,二度と,0.05246540965083333,6
918,つける,0.02237036114677987,154
919,付く,0.03137024520879818,55
920,解,0.00042336681045581823,22
921,留まる,0.001533844172,5
922,あくまでも,0.192259040537,10
923,張る,0.005145923148307692,13
924,いざ,0.01162064016882353,17
925,気付か,0.0030552668,1
926,少なくとも,0.08205746991802224,45
927,つつ,0.05221003472852182,87
928,繰り返す,0.001822481476091429,35
929,面倒,0.00533716660959,30
930,古い,0.01715768812619048,21
931,多々,0.0040730630252272726,11
932,関わる,0.030663821900876728,55
933,いまだに,0.1782450364917647,17
934,名,0.0010689105515,8
935,捕ま,0.0013614262705416668,12
936,ばかり,0.051474284593737804,164
937,##せ,0.01686452062623913,46
938,つま,0.0033004058832117648,51
939,悲しい,0.006009079402082704,37
940,追い,0.0057950713648297295,37
941,##掛け,0.007044701264799999,5
942,##抜く,0.008000938509842856,14
943,報じ,0.0007693462314628571,7
944,即,0.013878438215454546,11
945,引く,0.01680499563919971,68
946,飛び,0.004530138775888887,36
947,##越,0.001386100052316667,3
948,こみ,0.0005756040899999999,2
949,次々,0.030832352641666668,6
950,問い,0.0065828299625,8
951,うら,0.0035391657950000002,4
952,ホッ,0.10159834889166668,9
953,中でも,0.00018374369,1
954,それほど,0.02571383320729375,16
955,案,0.0021506445934999997,14
956,##外,0.0026965735690628,25
957,##こそ,0.0459403349555,16
958,試,0.005349341232028,25
959,じ,0.02370666297883962,45
960,そのまま,0.08505012390242744,70
961,生きる,0.005613999303430597,184
962,幼い,0.22389416469051215,14
963,受,0.00045660081874999997,10
964,使える,0.05309647239128785,70
965,白,0.00042338585,1
966,恐れる,0.0028742867951307696,13
967,振り返る,0.009530925126909092,22
968,ず,0.0028134653103,30
969,打ち,0.005834574198333332,12
970,怯,0.0021451558586000003,5
971,生,0.0151400551305,24
972,##々しい,0.0037953938854,23
973,恐ろしい,0.06861074343247059,17
974,眠,0.0010491988266666666,18
975,ひと,0.005423123604972223,18
976,ぼ,0.002961733203181818,33
977,##つれ,0.0028448508200000005,13
978,取り戻す,0.020235817149999998,6
979,苦しむ,0.02394621885888889,18
980,下す,0.006597411621666667,12
981,行ける,0.004911812327812501,32
982,必ず,0.021089257613107405,54
983,巻き,0.00275221013748,10
984,思い,0.01817322065940257,101
985,着,0.003218560201479167,12
986,##飾,0.00025996316,1
987,撮る,0.02858834329514286,28
988,##かす,0.0053590251306576365,55
989,傷,0.0037648879264,10
990,##つく,0.01195112909616,104
991,次に,0.09799056726277776,18
992,今,0.23650821713241463,41
993,広い,0.04844566918686904,42
994,浅い,0.04549043272988666,15
995,組み,0.00430472232,5
996,溢れる,0.0018298813374999997,16
997,ド,0.06232859175387499,16
998,##タバタ,0.007685028,2
999,描く,0.02113419364215102,78
1000,語る,0.022448436771540514,58
1001,おい,0.0056326128061551725,58
1002,待つ,0.00725448124485294,68
1003,ハッ,0.0017678828130000001,10
1004,これ,0.002948589037626234,77
1005,認める,0.0033772405052363637,55
1006,鳴,0.0004215646000000001,6
1007,飛ぶ,0.002210559323833824,34
1008,大きい,0.03635400770972667,120
1009,裏,0.00162038813124875,8
1010,##切る,0.0020531139692695653,46
1011,##切れる,0.003315191001818182,11
1012,副,0.0007859626752750001,4
1013,腹,0.0027003079558333334,12
1014,くう,0.046380243875956004,10
1015,##かつ,0.00029333490447749997,8
1016,削,0.0024927912130000003,18
1017,っ,0.013601010946482894,76
1018,売れる,0.0022159228516182615,69
1019,なくなる,0.010798107717986226,61
1020,仮に,0.06103303784306895,29
1021,可,0.00015372579713333334,3
1022,増える,0.01926143532906049,81
1023,かね,0.05928850654921666,12
1024,かかる,0.040615029110778876,129
1025,更に,0.15154385764117648,34
1026,パッ,0.02252325612338917,12
1027,女,0.15837727009210525,19
1028,懐,0.0109687053325,8
1029,かれ,0.03263145638750001,8
1030,##れ,0.009533679668505263,19
1031,新,0.10197505105445001,40
1032,励,0.0013684855199999999,5
1033,##ます,0.0043139512302999995,10
1034,悩む,0.020822957263532497,40
1035,指す,0.016571844406428577,21
1036,かん,0.004037964765,6
1037,互いに,0.006704107108333334,6
1038,やってくる,0.002921327411724359,39
1039,すく,0.005261407096666667,6
1040,含む,0.052142040410418755,32
1041,つい,0.11846466520195896,48
1042,いつの,0.05585684025181818,22
1043,##にか,0.00821338651308108,37
1044,追う,0.005268966336188889,18
1045,もの,0.003549151581983721,86
1046,しばらく,0.12377865251843685,38
1047,流行,0.004013631057439025,41
1048,交え,0.005484502465000001,4
1049,離れる,0.014974823872983335,48
1050,助,0.09237830700444444,18
1051,投げる,0.0032072058065952384,21
1052,果て,0.03900028162645,6
1053,なさ,0.0018613124371799996,25
1054,うまい,0.04567330041104854,103
1055,##かけて,0.037499250299999995,9
1056,有,0.00556194543,8
1057,##落,0.00154626902625,8
1058,詰,0.002698057498125,8
1059,垂,0.019977207886,5
1060,ワ,0.04621694959117647,17
1061,##ク,0.0031399944059354833,31
1062,##ワク,0.0005674683152499999,16
1063,甘,0.005862397813590909,22
1064,吸,0.0007888030567830001,20
1065,赤い,0.052405602798571434,7
1066,染,0.0015856945034285715,14
1067,どんな,0.01504980013735103,107
1068,せっ,0.022747930643685712,21
1069,##かく,0.016698833358299997,20
1070,活,0.00045643357881749996,4
1071,言わ,0.004154125,2
1072,とく,0.01892002490507637,65
1073,すすめ,0.002638911685,5
1074,置き換える,0.005322938394333333,3
1075,主たる,0.011796759,2
1076,親,0.018438978833333335,3
1077,珍しい,0.01360205693211111,18
1078,見つける,0.00293370990002381,42
1079,抜ける,0.0020854780751312497,16
1080,我が,0.19359822495357143,14
1081,借りる,0.002370708257885714,35
1082,かす,0.0020601612556307696,13
1083,まるで,0.1469112063928333,30
1084,一旦,0.01028468589,10
1085,頂,0.0027999173514248383,31
1086,入,0.031735439334600005,10
1087,##おい,0.0024473357794862066,58
1088,恐らく,0.28291967522309996,10
1089,起こる,0.004618671699227896,38
1090,たいてい,0.010930474954285714,14
1091,なかなか,0.021164193760783333,60
1092,未だに,0.11122064432287367,19
1093,降りる,0.0036156187724432427,37
1094,優しい,0.0357615409520946,74
1095,苦しい,0.0027610511441578944,19
1096,整える,0.0011202707954000002,5
1097,乗,0.01726930588833,10
1098,絞,0.0004543301612111111,9
1099,探る,0.01583188534825,4
1100,酷い,0.04114271492506896,29
1101,##魔,0.0017000179366666666,3
1102,##化,0.0014914361631333335,3
1103,釣,0.00180876864625,4
1104,ついて,0.0031462557278687095,31
1105,逃げ,0.060712062063333336,9
1106,余,0.005558285550499999,16
1107,##計,0.006080022628,5
1108,集める,0.014659206353474074,27
1109,めぐる,0.004480883979399999,5
1110,気持ち,0.02241976658481482,27
1111,##いい,0.0054725032513636375,11
1112,載せる,0.0072471116293750006,16
1113,ゆ,0.028735987454049993,10
1114,流す,0.005063552344634146,41
1115,失う,0.007042532181536001,25
1116,必ずしも,0.017604003587242855,7
1117,極め,0.0012212663350000001,2
1118,扱える,0.002137338233333333,3
1119,もたらす,0.0019396668775000002,8
1120,ほぼ,0.0744434442017875,80
1121,消える,0.004207802863039473,38
1122,動く,0.0089593038369125,40
1123,つらい,0.055327480524225,40
1124,かま,0.00010289791800000002,4
1125,こん,0.013903567225368422,19
1126,##にち,0.003953326167454546,11
1127,くっ,0.0013107099626,5
1128,ニ,0.0018943458828333335,6
1129,##ヤ,0.003946602636098502,20
1130,##ニヤ,0.0003617587637,6
1131,何より,0.10285081423620528,19
1132,ええ,0.03370550825866666,15
1133,おる,0.022718076119704278,117
1134,動き,0.002006296686666667,3
1135,折り,0.0052201615320000005,5
1136,とる,0.011248047769976179,89
1137,待た,0.00181256874,3
1138,素晴らしい,0.03978246099141612,31
1139,預け,0.001097940338,5
1140,受け取る,0.0034163569618374996,16
1141,諸,0.3437291326090909,11
1142,早い,0.022861568199798874,89
1143,##今,1.65519349e-05,2
1144,おや,0.00015650305,1
1145,計,0.04468872791299999,7
1146,吹,0.00016085022,2
1147,##飛,0.0006350201761428571,7
1148,##ぶ,0.03150510670311773,79
1149,そういった,0.08517951914242423,33
1150,盛り,0.006684888543470001,51
1151,##上がる,0.005334013591457906,74
1152,一体,0.018413186455833334,24
1153,合わせる,0.043918470095127636,47
1154,偉,0.005019653871551282,39
1155,相当,0.13268868926214283,14
1156,##っか,0.0029737258405866667,90
1157,男,0.0015958040827272724,11
1158,##らしい,0.0012471786328255813,43
1159,囚,3.9284237e-06,1
1160,##われる,0.00148852949,2
1161,##じ,0.0007171057888695238,42
1162,息,0.0038659164412499997,4
1163,##苦,0.0011641457205,8
1164,微,0.003952750927777778,9
1165,##笑,0.004283878891416667,12
1166,##ましい,0.001127751352767647,34
1167,積む,0.017005661880260002,25
1168,つぎ,0.0005487510399999999,2
1169,歪,0.0004797905271111111,9
1170,開ける,0.007425028501249999,42
1171,過,0.017875065814428572,14
1172,がる,0.005962006641258571,70
1173,よろ,0.04205429704995,18
1174,率いる,0.0031116471999999996,1
1175,従,0.018094073999999998,1
1176,練,0.0062498055949999996,4
1177,戦う,0.011109048775404761,21
1178,各々,0.0114189105,2
1179,抱える,0.001284279522,23
1180,挙げる,0.025600773151665146,33
1181,数多い,0.017056799459749996,4
1182,イラ,0.0018973326249892854,28
1183,##イラ,0.007709625623321428,28
1184,ビ,0.0026833282619375004,16
1185,##ビ,0.00050851341973125,16
1186,さっ,0.02280888860378182,44
1187,すでに,0.01888817322149231,26
1188,混ぜ,0.006534051722046154,13
1189,##取る,0.019714556646011176,34
1190,断,0.006102031524735263,19
1191,##じて,0.017725120552333332,6
1192,ちょ,0.02469868968693104,29
1193,生む,0.0010491539723299999,10
1194,始まる,0.005556411109875,40
1195,勿論,0.12067727727399997,10
1196,抱き,0.010447117296625,8
1197,凹,0.0005492411271428572,7
1198,描,0.0006903970497500001,4
1199,寧,0.0010032615300000001,2
1200,嬉,0.002302403873185714,70
1201,ヤ,0.0018797597,1
1202,##ッター,0.00044833062999999996,1
1203,辞める,0.006820121895195775,71
1204,手掛ける,0.0019334820999999999,1
1205,ところが,0.04192297000931035,29
1206,##壊,0.0002323368479,3
1207,寒い,0.00889379011975,24
1208,##ただ,0.06026069059733334,15
1209,ひ,0.0036151096670059184,49
1210,##曲,0.0029720844666666665,3
1211,引き受ける,0.004482698583333333,6
1212,助ける,0.017779119106709092,22
1213,あたる,0.010070064371391666,12
1214,はっきり,0.0071903912345634155,41
1215,わたる,0.011722086166666666,3
1216,どうしても,0.028091945166155163,58
1217,おおむね,0.02296019992282857,7
1218,かかわる,0.012001229075833335,12
1219,##どう,0.0024283623500000002,2
1220,しっ,0.0019074400906666665,6
1221,##くり,0.00504576100090909,11
1222,諦め,0.004939228542360716,28
1223,焼く,0.07535213064842,25
1224,##ぇ,0.010702905375348423,19
1225,黙,0.005267518615458621,29
1226,一応,0.1675484080828925,40
1227,馬鹿,0.0009812693739083334,12
1228,##馬,0.000337940228,3
1229,##鹿,0.0008683367263333334,3
1230,ひょ,0.04745137596387499,8
1231,##こと,0.11719390127500001,12
1232,焦,0.00228378862294,10
1233,さん,0.052128132196571426,7
1234,##ざん,0.046155075417,6
1235,まさ,0.07978642091333334,30
1236,いち,0.007527983913033333,21
1237,##いち,0.008910534043396773,31
1238,触,0.005560196374650001,30
1239,いま,0.03800906774517893,19
1240,若,0.0014696099333333333,3
1241,かり,0.0010225095,2
1242,もしくは,0.2268488288888889,36
1243,バリ,0.003351881272,10
1244,##バリ,0.0085547566983,10
1245,##定,0.0014232908454000002,5
1246,運ぶ,0.006907370752166665,18
1247,ひっ,0.005195047196042857,14
1248,##べ,0.0222628903,3
1249,返す,0.023242643032787877,33
1250,異,0.004813252737181819,11
1251,おそらく,0.08654812458795556,45
1252,揃え,0.001685568183153846,13
1253,##並,0.0009878711436666666,3
1254,##らい,0.005110339383333333,6
1255,どんどん,0.017188938514150005,56
1256,放り,0.003773991416666667,3
1257,新しい,0.007491670666791334,75
1258,御,0.027243103497555557,9
1259,なに,0.01755323442433,28
1260,おも,0.0064479694008441855,43
1261,崩,0.0013496457341,10
1262,摂,0.0213576416875,8
1263,萌え,0.0021690848145925925,27
1264,##ぶつ,0.000142372408,3
1265,進む,0.03197536366223914,46
1266,忘れ,0.0028290976413333337,60
1267,あえて,0.13944569747599997,15
1268,似,0.024019146857142855,14
1269,まる,0.027569119598318183,11
1270,汚,0.003731666610630189,53
1271,下,0.08317160170715,20
1272,##卑,0.0011384343,1
1273,施す,0.003982275625,4
1274,##ぐり,0.02455185185,4
1275,##捨て,0.0007074139904642858,14
1276,極めて,0.08068087851963636,11
1277,##とも,0.07025606152581,20
1278,滅,0.003445049312461539,13
1279,おお,0.03221640485235294,17
1280,暴れ,0.0013761669466666666,3
1281,思い出,0.00388295460267215,79
1282,##まず,0.003009651859375,12
1283,時々,0.092298830065,20
1284,名乗る,0.015360266938547059,17
1285,見せ,0.00030043007657142853,7
1286,もり,0.00042341252,2
1287,きれ,0.007986907313165216,23
1288,囲,0.0012746106299999999,3
1289,飼,0.0013908596097333334,30
1290,引き,0.0029395581824137934,29
1291,導き,0.0006500824815,4
1292,早々,0.33612498498200005,5
1293,そのうち,0.06949589177717874,8
1294,縮,0.0030296345714285714,7
1295,好む,0.008272466870083336,12
1296,沢,0.017724293215500002,14
1297,##山,0.007912933741928571,14
1298,貸,0.04699052030656521,23
1299,貰,0.00324014168918,50
1300,抱く,0.028599380882046506,43
1301,寄せる,0.006244411344285712,7
1302,み,0.0006903502092765002,20
1303,##べつ,0.00125610455,2
1304,##くち,0.000437946492025,4
1305,##ょ,0.011896187061530773,13
1306,激しい,0.028274379579408666,15
1307,貫く,0.009529582257883333,3
1308,好ましい,0.001454443745,6
1309,こな,0.00638222851575,8
1310,深,0.00025345197069999995,2
1311,##やま,0.0015317635133333335,3
1312,##よい,0.06942875782242391,23
1313,たまたま,0.063203365160505,28
1314,とも,0.06383072906188822,56
1315,訴える,0.018595075379936363,11
1316,笑,0.0022894176958000003,15
1317,報,0.0019536764415,6
1318,裂,0.007017041533333334,3
1319,潤,0.0013649899099999999,2
1320,##程,0.029523576990229734,37
1321,数える,0.03908666958360871,23
1322,きっと,0.13066696915268292,41
1323,とれる,0.01983602163459524,21
1324,訳,0.023141322964000004,2
1325,しかしながら,0.09547200290076924,13
1326,こうした,0.0019015061809090912,11
1327,深い,0.011788450060386287,35
1328,偽,0.00252374099,5
1329,やはり,0.07134669885314635,41
1330,いた,0.012437138731630435,23
1331,ちょうど,0.16261707854640622,32
1332,浮かぶ,0.017641444606070835,24
1333,揃,0.0017194123131714285,14
1334,済ま,0.003435198167312,25
1335,分ける,0.011665788921428848,26
1336,##ほど,0.005839779602446667,30
1337,意,0.0043584270813,15
1338,かえって,0.0031184162456400003,5
1339,あるいは,0.06311255381359615,52
1340,##ぐる,0.00257888485126,10
1341,程,0.30231247689473684,19
1342,建てる,0.00360955680625,8
1343,沿う,0.00528438019075,8
1344,何らか,0.0503219595552,10
1345,経る,0.007443254165461538,13
1346,さす,0.036997304258625,4
1347,水,0.0029212714,1
1348,たか,0.1276954260472222,9
1349,いわば,0.04205302782,5
1350,##渡,0.0011498802,2
1351,噴,0.000343463447125,4
1352,伸びる,0.004607767552646153,26
1353,憤,0.0007896453256714285,7
1354,刺殺,1.0624132e-06,1
1355,##加,0.000629740756459,10
1356,##減,0.0029497949972090913,11
1357,受け止め,0.0065959865142857154,7
1358,任せる,0.01672604082,9
1359,ゆっくり,0.03194189101584616,26
1360,謝,0.0014890058238344,25
1361,構える,0.003106466888333333,6
1362,よって,0.06111308053,6
1363,コ,0.0010860831745142855,7
1364,##ケ,0.0013231783217777778,9
1365,転,0.004272094374961077,13
1366,壊,0.0020057441078,38
1367,直す,0.007064416777608697,23
1368,下さ,0.035948909503173906,23
1369,直,0.0045162454992487494,8
1370,遅い,0.034301466151296305,54
1371,泣き,0.027590464352833338,6
1372,敢えて,0.074745234885,10
1373,明かす,0.003308308163333333,6
1374,振り,0.0048447413997142865,14
1375,切れる,0.0017738396027000003,28
1376,亡くなる,0.0916005749388889,18
1377,##しく,0.029426994505661535,13
1378,ガリ,0.010043919526666665,3
1379,##ガリ,0.11857388938333331,3
1380,痩,0.004153027453272728,11
1381,授,0.0014727720466666666,3
1382,吐き,0.0047244233180000015,15
1383,##出せ,0.0013485773875,10
1384,済む,0.012420848761428575,21
1385,すると,0.0341680230133,20
1386,まだまだ,0.06611566781163637,22
1387,慣れ,0.011571839494589743,39
1388,着く,0.05875570418787499,24
1389,##残,0.001608767089090909,11
1390,いら,0.004123120356923076,13
1391,##しゃ,0.003490230045504,25
1392,いえ,0.0037860453999999997,1
1393,##ぼ,0.005374304844991667,24
1394,抜く,0.006979932504561817,22
1395,盛,0.00026692261800000003,5
1396,なす,0.002479746475929167,12
1397,折れ,0.02559321396823077,13
1398,消す,0.004439751652666667,24
1399,別,0.005409711537329,20
1400,応える,0.014631747101898995,10
1401,述べる,0.005112922907789473,19
1402,辿る,0.003671318326923077,13
1403,とっ,0.0022526255612857144,7
1404,##くに,0.0018664580666666669,6
1405,蒸,0.0037282296898333337,6
1406,##やす,0.0011800443005454545,11
1407,責め,0.0014139713818181819,11
1408,##立てる,0.003526416603285714,7
1409,こそ,0.11424222464370667,60
1410,一方,0.19233068969542855,35
1411,##ぐれ,0.01587159921075,8
1412,傷つけ,0.0006042794994800001,10
1413,ねじ,0.0008078702253333335,3
1414,##伏,0.0006305646331059999,5
1415,うつ,0.007331356944023076,13
1416,痛,0.002736385556612069,58
1417,ぜん,0.003747239610841177,17
1418,##ぜん,0.016019134601578947,19
1419,あっ,0.08516942143484,25
1420,はじめて,0.07442450134066667,30
1421,取り出す,0.004297394399090909,11
1422,##比,0.000657158,1
1423,つくる,0.00970888267411111,27
1424,きく,0.011943788566333336,12
1425,向く,0.008342506301882352,17
1426,茹,0.002068179149090909,11
1427,##でる,0.047653210666062505,32
1428,ポリ,0.0032702526,1
1429,##ポリ,0.002128679,1
1430,細い,0.08653366935053336,15
1431,仕上げ,0.0031345591,9
1432,温,0.002077368247805882,17
1433,硬い,0.022688071284166667,6
1434,加わる,0.00461122846,7
1435,固い,0.11172131848200002,5
1436,締,0.0006091348075,4
1437,伝,0.00032050235,1
1438,それとも,0.02320187218375,12
1439,途,0.0022429155280000003,5
1440,離,0.00029323268695583335,6
1441,くわ,0.013988350004,4
1442,喜ぶ,0.015357904832956754,37
1443,殴,0.0016528178584000002,15
1444,不,0.03775797853826217,37
1445,つぶ,0.001110119492805,20
1446,##付く,0.002911014356682353,17
1447,住む,0.033460291058130295,104
1448,もろ,0.01678097835,2
1449,冷,0.0011708649421739133,23
1450,まか,0.00030445040887500005,8
1451,ほ,0.002312901797513513,37
1452,押,0.0006855090084133332,3
1453,願う,0.011084307435714286,7
1454,迎える,0.015816444244034,30
1455,##てる,0.013173445682432432,37
1456,数,0.000697187314,5
1457,被,0.13167392563933333,9
1458,ごく,0.03641285555971428,21
1459,けっ,0.0142183352096,18
1460,##こう,0.00387183507512,27
1461,さほど,0.015003469879999998,4
1462,もて,0.011287881346,10
1463,楽しめる,0.010304358390691668,12
1464,細かい,0.03465707714888888,27
1465,生み,0.005344001298666666,15
1466,突如,0.0053008449129,7
1467,築,0.008998830296433336,6
1468,目,0.0013023409,2
1469,##新,0.0008307610566666666,3
1470,刺,0.000826816272,5
1471,許,0.013434373043133335,12
1472,さら,0.03537249352641667,12
1473,凍,0.00028848909,3
1474,舞い,0.23860193726666667,3
1475,尚,0.0225151888075,4
1476,慈,0.00023902587000000004,1
1477,##しむ,0.0032933310818181825,11
1478,接する,0.03357219737272727,11
1479,吹き,0.002364436495,4
1480,##そく,0.0034635245175,4
1481,塗,0.0011729385164,5
1482,##いる,0.0079042647702,10
1483,濃い,0.036215470285294114,17
1484,因み,0.24293125619999997,5
1485,ス,0.008378833261490911,11
1486,ぐち,0.009931727746666666,3
1487,##ぐち,0.0004572450433333334,3
1488,呆,0.0018158217008666666,15
1489,今や,0.26143513915,4
1490,##がた,0.0023151227181679996,20
1491,逃げる,0.00923880760348205,39
1492,明るい,0.009419228096625,24
1493,逆,0.025742820261325003,12
1494,減る,0.01733955502732903,31
1495,える,0.013777283504484374,32
1496,葬,0.0004900138,1
1497,たま,0.0014269172088986098,41
1498,ポン,0.0015577183,2
1499,##ポン,0.00170790873,2
1500,引,0.00392284277725,8
1501,勤める,0.004341763227938518,27
1502,きょ,0.0005885091150000001,3
1503,振る,0.01778647878560526,38
1504,織,0.00043254928,1
1505,交,0.000207119939,3
1506,捉える,0.0017068348179280002,15
1507,難い,0.0009107250732757144,7
1508,掘,0.000607867923,4
1509,望む,0.014918697895440475,21
1510,はた,0.19693768338333337,6
1511,出,0.00042481630808749996,8
1512,ますます,0.0642542734875,12
1513,申し,0.01500164656818182,11
1514,営む,0.0585370084,2
1515,##もって,0.005430597844999999,4
1516,直ちに,0.0012434113000000001,1
1517,もとより,0.00381197905,2
1518,保つ,0.02115521328916,10
1519,元々,0.3598696483508696,23
1520,物,0.0005601053585555554,9
1521,##りな,0.0010781615454,9
1522,##ラ,0.0023678008370166667,12
1523,##ダラ,0.00025599829849999996,4
1524,ぎり,0.0013703401406000002,5
1525,##ぎり,0.005483882884000001,5
1526,いじ,0.0036899197065384613,13
1527,バレ,0.0048883593360999995,21
1528,一気に,0.016157432079736845,19
1529,読める,0.01067341698593864,44
1530,##舞,0.005105628236666667,3
1531,陥る,0.006088943847882353,17
1532,あま,0.005554717965,8
1533,いった,0.009697991788333332,6
1534,置,0.0066219139225,4
1535,比べる,0.010522048609297958,49
1536,異なる,0.0028468866054166667,24
1537,##きり,0.022977956655818185,22
1538,しゃ,0.00471576107654,25
1539,抑える,0.0023762800838249996,16
1540,ボ,0.0013198657385714283,7
1541,##ボ,0.0005624359428000001,15
1542,発する,0.0030206845910000003,4
1543,薄,0.005463639641642857,21
1544,##寒,0.0060281119999999995,1
1545,要する,0.041475605043476194,21
1546,総,0.17257071848133335,12
1547,選べる,0.005666144957777778,9
1548,被る,0.00108788124,4
1549,回る,0.005984350614729545,44
1550,沈め,3.4755629750000006e-05,2
1551,沸,0.0012373721209285714,14
1552,##難,0.0035140006349142854,7
1553,唱える,0.02649664506,6
1554,こと,0.005753791238142856,7
1555,採り,0.0011194080000000001,1
1556,盗,0.0013810712457777777,9
1557,取り入れる,0.0015749204849999998,8
1558,##キリ,0.011026515484621052,19
1559,判,0.0003715175030000001,10
1560,並べて,0.030274550026666666,3
1561,設ける,0.022944213375000005,6
1562,ざ,0.001721060983161111,18
1563,##っくり,0.0004071111770788889,18
1564,晴,0.005862352566,5
1565,しも,0.18349277765333336,6
1566,憧れ,0.002223886928325,20
1567,寂,0.0024224321620171427,35
1568,閉じる,0.0063232667474999995,8
1569,放,0.00064075876,5
1570,構,0.000599311454263158,19
1571,おか,0.004543002803873333,15
1572,##しな,0.00880166894818,15
1573,速い,0.017161721598421054,19
1574,##じん,0.00018448007,1
1575,冷や,0.000912229733,8
1576,##もり,0.0025445179,1
1577,乗り,0.00959828366646875,32
1578,常に,0.059638645118533326,30
1579,伺,0.0010279260999999998,4
1580,負,0.0072282025875,4
1581,そら,0.036073674836,5
1582,け,0.04475676683622223,27
1583,##なす,0.0018301638078896667,9
1584,肥,0.00026394095,1
1585,##でた,0.0044637667,1
1586,向き,0.007892404062115384,13
1587,##そり,0.017425262301184213,19
1588,継ぎ,0.001551489,2
1589,めで,0.10107365413333334,3
1590,促す,0.016889782966,5
1591,拾,0.0010639765145999999,5
1592,潰,0.0010246051187538462,26
1593,歌う,0.01581892670845893,28
1594,きっ,0.019711768775,5
1595,後,0.0018301673385093331,15
1596,##かして,0.005174624429555555,9
1597,討つ,0.0065174392625,4
1598,聞,0.013021246737299999,10
1599,##倒,0.0002390620075,4
1600,出向,8.362677e-05,1
1601,払,0.000572192672,4
1602,成り,0.0017799895125333333,3
1603,手がける,0.026557518000000002,3
1604,昔,0.00287921,1
1605,やっと,0.034205490472884445,27
1606,小,0.0094524507212,20
1607,遺,0.0016433005850000001,4
1608,というのも,0.06913643358818182,11
1609,とうとう,0.29589785072714286,7
1610,行える,0.005534081025,2
1611,深める,0.0032356935344750003,8
1612,重ねる,0.0048260752449999994,14
1613,##まん,0.09917416742827269,11
1614,相変わらず,0.09729300971999999,13
1615,どころ,0.026956697436454544,22
1616,大いに,0.0326817484271825,8
1617,憎,0.005026939550333334,12
1618,調子,9.2830815e-05,1
1619,##づ,0.0026362346196875,8
1620,長,0.036999871803,6
1621,##お,0.00480343535308725,40
1622,カッ,0.00012094045,1
1623,##性,0.014753621629999998,2
1624,しん,0.006749247907227499,20
1625,もっぱら,0.0017889433333333335,3
1626,馴染,0.0028020547677777776,9
1627,泊,0.0012544324837857142,14
1628,もった,0.036349448731250004,16
1629,##いな,0.0010361570808235295,17
1630,##たま,0.0017111134348500002,6
1631,出かける,0.04882720731060869,23
1632,予め,7.559792e-05,1
1633,ひどく,0.00022301732999999998,2
1634,重,0.016839869387748334,6
1635,羨,0.0005780422924375,16
1636,ザー,6.547750029999999e-05,2
1637,##ッ,0.0022919211840625,16
1638,なんとか,0.009077398578080001,50
1639,##早,0.014027444695928573,14
1640,##着,0.0007147912126666667,6
