,word,attn_mean,counts
265,より,0.05069904391830066,306
266,さらに,0.03518364079591837,49
267,腹,0.020344689026315792,38
268,立つ,0.048798548970833334,48
269,し,0.06774512414560441,819
270,社会,0.012114207156315789,171
271,育てる,0.2125732011333333,15
272,出産,0.04050292934117647,17
273,とも,0.07731261649347827,46
274,間接,0.03456648186,5
275,的,0.027231360687613636,792
276,子育て,0.12592762994444445,18
277,関わる,0.03361874366136363,44
278,むしろ,0.06694336835769231,52
279,幸せ,0.052482647973770495,61
280,もらう,0.06801307295641025,156
281,気分,0.04961678807500001,56
282,中,0.007888903451934673,398
283,必要,0.012641265864550897,167
284,答える,0.21397159600454546,44
285,何故,0.14429103836842105,19
286,適切,0.03119794674,10
287,個人,0.013877137282897198,107
288,防護,0.21377507,1
289,用いる,0.04874265153,10
290,医療,0.09259955413589743,39
291,従事,0.06876931850000001,4
292,者,0.026090577363716814,452
293,感染,0.1329036261468085,47
294,可能,0.018677507025357143,84
295,性,0.03481167893270758,277
296,低い,0.041764998396491226,57
297,もちろん,0.026066598023232326,99
298,ゼロ,0.12901943293181814,22
299,基準,0.029833345018181814,22
300,国民,0.03526062100692307,39
301,全員,0.05814262681481481,54
302,定期,0.023892810875,12
303,検査,0.10369127581578948,38
304,出る,0.019306796461923074,338
305,症状,0.17221492106428568,14
306,検,0.014533005097142856,7
307,##疫,0.0878329105,2
308,該当,0.045049868,6
309,現れる,0.08510637671428574,14
310,随時,0.058645605999999996,1
311,行う,0.0700489566,101
312,いう,0.026545377149609858,487
313,合理,0.02261443538666667,15
314,判断,0.026193079763636364,44
315,ほぼ,0.012310455892424242,66
316,どの,0.03573990796122449,49
317,医者,0.12096158175806453,31
318,同じ,0.02248893492730769,260
319,言う,0.08409031608077572,1186
320,災害,0.1948862025,4
321,等,0.08042260553448274,58
322,恐怖,0.11096995875333332,30
323,##マ,0.030237931271428573,28
324,蔓延,0.19089904902857144,7
325,今回,0.12974395890625,64
326,もっと,0.034405451144736844,114
327,医学,0.0368234358,5
328,かける,0.05265967543825757,132
329,相当,0.08769661495238096,21
330,らしい,0.03224920129039106,179
331,##な,0.016345878326593406,182
332,民,0.08669853332777779,18
333,みんな,0.0658034633572165,194
334,後,0.014073447128554914,173
335,手の,0.033332668,4
336,##ひ,0.0143825337125,8
337,##ら,0.0247670233499403,335
338,返す,0.04885191964193548,31
339,実際,0.02402128280163265,98
340,かかる,0.03041142905728155,103
341,話,0.03681035774011905,420
342,聞く,0.06810407458390806,261
343,ぞ,0.10295933664666666,150
344,この,0.10115948357124088,685
345,まま,0.02062808206521739,92
346,弱,0.04452080102272727,22
347,##毒,0.10871616833333332,3
348,化,0.010617342030833333,144
349,季節,0.12063267275,4
350,風邪,0.030971521493333334,15
351,毎年,0.05508004101789474,19
352,流行,0.04861831853877551,49
353,そう,0.02221751335653543,635
354,イン,0.010624855666666667,12
355,フル,0.058104070978260876,23
356,ね,0.19242423131969508,787
357,あの,0.16566979014842106,95
358,国,0.01914468467358491,106
359,左利き,0.043625336,15
360,じゃ,0.1332813424592548,832
361,##ん,0.03776900816666667,246
362,ゲーム,0.03940522033649635,137
363,キャラ,0.056317378692542365,59
364,って,0.20243475045262768,1351
365,スポーツ,0.07275017564848485,33
366,除く,0.02958898786428571,14
367,リンク,0.06769763795333335,15
368,くらい,0.045356247552650275,366
369,のに,0.06094746689759759,333
370,ごく,0.03728384172727273,11
371,普通,0.05323933872164949,194
372,描写,0.10485211964285712,7
373,気,0.07805496965754477,391
374,##いる,0.06340221933333334,12
375,けど,0.29304216792898774,1304
376,右,0.07421558916666668,42
377,利,0.040311486566666666,18
378,##く,0.03733450614517647,510
379,多い,0.01830848936456667,300
380,ま,0.03591426989339934,303
381,納得,0.040291687575000006,28
382,もう,0.04057823644893618,376
383,関係,0.02248321651267081,161
384,オカ,0.05728321,1
385,##リナ,0.026441824,1
386,全く,0.008840792829081633,98
387,違和感,0.019794174664285714,28
388,操作,0.06320420387142857,14
389,ＧＣ,0.0828054,1
390,版,0.04073985700882352,34
391,問題,0.029206629122764977,217
392,なん,0.04893606114490854,328
393,##で,0.02519789927988329,377
394,わざわざ,0.06055087124285715,14
395,なお,0.0430984055825,40
396,同,0.03203318767534247,73
397,##性,0.03527798186139535,43
398,婚,0.03212663917391304,23
399,あんな,0.07979606878285714,35
400,雑,0.020460289333333333,42
401,配慮,0.0590527628125,8
402,たり,0.06617066557326123,601
403,全,0.019977370007936507,126
404,世界,0.04256913210909677,155
405,知名度,0.03176719645,8
406,それ,0.0598849804455102,980
407,こそ,0.05014583416923078,52
408,ランキング,0.03994929619285715,14
409,位,0.058990729023333334,30
410,以内,0.02017405275,8
411,彼,0.036318753826996196,263
412,重要,0.022047572117391306,46
413,視,0.02372078095,16
414,ほしい,0.05762945719781022,137
415,あたり,0.04066852337386364,44
416,##まえ,0.073381558275,24
417,見,0.0062622592185849054,106
418,##直す,0.02892360813809524,21
419,いつも,0.092711717528,100
420,緑,0.03329816,1
421,服,0.027855262544444443,36
422,事実,0.042333692342857145,35
423,上,0.012660539176822033,236
424,なくなる,0.02327606587442623,61
425,当たり前,0.037233011044067794,59
426,そこ,0.020475407658962268,212
427,変,0.046920770881818175,33
428,意味,0.04792972026775,136
429,もともと,0.05640900805,16
430,みた,0.036228787657975464,326
431,さ,0.01696340555006276,478
432,希少,0.0413134988,5
433,個性,0.010224390066666667,12
434,生かす,0.03250382425,4
435,ほか,0.024868216795238096,21
436,アルベルト,0.033543337,1
437,こう,0.0716155064494382,89
438,俺,0.6300977106535008,557
439,ぜ,0.03752857472391304,46
440,夢,0.04780348645303572,56
441,そういう,0.05842727655036765,272
442,ほ,0.04146416072777778,36
443,わ,0.09043100790635293,170
444,かす,0.07041176572727272,11
445,そんな,0.048343778163104326,393
446,##ごく,0.015879018775,4
447,自然,0.03530424488125,32
448,なんか,0.17827743116127456,204
449,左手,0.08570197,1
450,剣,0.04861879606666668,15
451,##か,0.025345072589351973,1466
452,来る,0.06255018352488889,225
453,特に,0.015009712083673469,98
454,おか,0.03212143266923077,13
455,##しな,0.0302532135875,8
456,たい,0.030550211373062644,862
457,単なる,0.0458593282625,16
458,わが,0.22372795457142855,7
459,##まま,0.031935551199999995,5
460,超,0.07055813176551724,58
461,有名,0.0233013736,56
462,ちゃん,0.13051678416910995,191
463,##と,0.02917012578443272,379
464,証明,0.037133514163636354,22
465,続ける,0.05271927370793103,116
466,髭,0.01876452,2
467,マリオ,0.02104483026,5
468,もん,0.12107756908695652,92
469,追,0.00910495891994186,172
470,##記,0.05140733029884393,173
471,３,0.010336360188905238,802
472,けっ,0.021524539346666666,15
473,##こう,0.01499647206842105,19
474,読む,0.028478327859420293,276
475,虐待,0.06378795225,8
476,ニュース,0.05218867958070175,57
477,生む,0.035733711,17
478,こい,0.022767940400000002,24
479,##つ,0.07979435551381579,304
480,見かける,0.033972166364516124,31
481,山,0.018489158190370367,27
482,程,0.07400681057500001,20
483,あふれる,0.029909127736363637,11
484,可愛,0.03167837133333334,3
485,##らしい,0.022483866656521738,23
486,分かる,0.04014258785918269,208
487,人間,0.03548288913293651,252
488,##非,0.016286414,1
489,##人,0.02706580702033113,151
490,最高,0.02672639954612903,31
491,世の中,0.1123949603255814,43
492,##烈,0.017849033654545456,11
493,同調,0.0495977259,7
494,圧力,0.03533543674444444,9
495,簡単,0.03684667272811593,69
496,想像,0.026071630669444446,36
497,ひどい,0.025742345281818183,44
498,奴,0.1780329669173913,115
499,一,0.0056001627726526716,524
500,##前,0.023464719505882355,17
501,黙,0.027382346322727267,22
502,ろ,0.043493334916666675,12
503,平,0.018934596118181816,33
504,##然,0.025435792618823533,85
505,そうして,0.03462174685714286,7
506,追い,0.01428663357357143,14
507,##詰,0.013540060125000001,14
508,##める,0.034832699246511625,172
509,せる,0.06777372252307692,325
510,愛,0.0461435093704918,61
511,##せる,0.02585321737277311,119
512,##あ,0.0680648401294402,393
513,一人,0.05162418359583334,24
514,多分,0.1725645301860465,43
515,酷い,0.028382289031818178,22
516,作る,0.05940240513348838,215
517,人生,0.039762658947619045,126
518,上手,0.034942536122916666,48
519,いく,0.028457160593708793,364
520,前,0.011496464983948218,309
521,確信,0.021700027075000003,8
522,とても,0.06940839349746836,79
523,そのまま,0.022468963294285715,56
524,欲しい,0.04406723309365079,126
525,一定,0.07470657437857142,14
526,以上,0.04491456708505814,172
527,自由,0.03657435182580645,62
528,無く,0.07683753916666666,6
529,たまたま,0.025912987963157896,19
530,運,0.05151359714615385,13
531,自己,0.030415226275846155,65
532,実現,0.018643731769230766,13
533,ため,0.019057610398493977,332
534,##金,0.03528388962830189,106
535,責任,0.09599802872830189,53
536,重い,0.039567184854545454,33
537,##しか,0.08687949447058824,17
538,##かる,0.06788400497894738,76
539,そして,0.07210061336045197,177
540,よく,0.02461530526695122,246
541,しまう,0.04066895596361702,470
542,結果,0.04599106924684684,111
543,悲劇,0.056387106740000005,5
544,追加,0.06886872196923076,13
545,また,0.01859085351079137,139
546,生存,0.094500911,2
547,バイアス,0.08711053599999999,2
548,せい,0.03202347107323944,71
549,そうした,0.027024515299999996,10
550,不,0.011026383023380283,142
551,##都,0.012467484000000001,2
552,##合,0.01973996797454546,22
553,圧,0.048182934499999996,2
554,##殺,0.045716477133333336,15
555,他人,0.028417429651428575,70
556,##易,0.014812280620000002,10
557,口,0.027038921048514852,101
558,##ずる,0.15315510029166665,12
559,産む,0.05905327083333334,18
560,易い,0.041320923499999995,2
561,真実,0.12301136318000001,10
562,全て,0.011464009791044776,67
563,だれ,0.07980574858333332,12
564,貴方,0.1194073092,10
565,誰,0.01372771194253219,233
566,可愛い,0.05526777631186441,59
567,##って,0.014592180777248678,189
568,煽,0.03150733603636364,11
569,傷,0.022175047803030305,33
570,つける,0.1373726493775701,107
571,られる,0.03381589331563025,595
572,飢,0.011244662175,8
573,##える,0.020796410402272727,198
574,乾,0.024326486799999998,10
575,殺す,0.16255130174905658,53
576,知れ,0.013669250023076923,26
577,思い,0.015989236598181814,110
578,捨てる,0.043063237335294116,51
579,ダメ,0.024845779228048776,82
580,やり,0.011219990959142858,35
581,##直し,0.022023574133333335,3
582,きく,0.04530147076666668,12
583,なんらか,0.040513624,1
584,歯,0.03938572713636363,33
585,##止め,0.009113887,4
586,条件,0.07275600957310344,29
587,保護,0.036087349227272726,33
588,施設,0.0744360722037037,27
589,里,0.0325360754,5
590,です,0.4231977375513804,1304
591,新型,0.2090779299666667,18
592,コロナ,0.23216783160208335,48
593,ウイルス,0.0495860931923077,26
594,##ついて,0.03236725187463414,164
595,加藤,0.24849071666666667,3
596,厚,0.04919861558571428,7
597,労,0.02036406038461538,13
598,##相,0.024756914807692307,13
599,会見,0.29054255083333336,6
600,中学生,0.11964822264736841,19
601,頃,0.08329880714,130
602,図書,0.031242803604255326,47
603,委員,0.0368410296,15
604,女の子,0.060286463714492755,69
605,恋,0.11350399544999999,8
606,初恋,0.0146645535,2
607,好き,0.0389267294854375,320
608,童,0.09070326890000001,25
609,##貞,0.06379085564444445,27
610,彼女,0.05330708370821256,207
611,アプローチ,0.013888810014285713,7
612,仕掛ける,0.0476891069,3
613,術,0.053386370363636367,11
614,など,0.031109811163345196,281
615,触れる,0.0203145515165,20
616,いつしか,0.033474195,4
617,気持ち,0.05238901492882353,170
618,転,0.016953195222571424,35
619,##化,0.044762460957142855,14
620,必然,0.0150623038,5
621,変態,0.07561333457142858,7
622,行為,0.0697765833716981,53
623,走る,0.05772780367631578,38
624,発覚,0.007459088480000001,5
625,すべて,0.014100151784905663,53
626,終わる,0.02912184914878788,99
627,表面,0.02164425534,5
628,あくまで,0.07484041585789472,19
629,紳士,0.057474799199999996,5
630,ふる,0.0966696822625,24
631,##ま,0.014694929874000002,120
632,つつ,0.09180351736153845,65
633,悟,0.004710609900000001,2
634,事,0.053856500188888885,288
635,手,0.025638129283437495,192
636,はじめ,0.019155228122222225,18
637,蔵書,0.018776824525,4
638,整理,0.028578882,12
639,軍,0.035871541736,25
640,##手,0.02552950522063492,63
641,帰る,0.04898070988061225,98
642,匂い,0.07607112922727274,22
643,かく,0.014504534531578947,19
644,ホ,0.034522630427777784,18
645,##コリ,0.0709316083125,8
646,##から,0.060808632607692294,78
647,おも,0.019418835005714286,35
648,##む,0.06012584357015503,258
649,##ろ,0.020797150133448277,87
650,##間,0.036279676485999994,55
651,はめ,0.0435023751,6
652,あと,0.0571295300225,160
653,##ご,0.003129013879830508,59
654,罪,0.04057665798333333,24
655,##悪,0.023804010707692305,52
656,感,0.025632754258100562,179
657,##そう,0.014680128907142858,14
658,やめる,0.025390485071714288,105
659,##み,0.019331850812068962,87
660,##れ,0.013292819762812502,64
661,##菌,0.07555543475,8
662,大変,0.05274400905892857,56
663,天,0.029532975271428567,14
664,##罰,0.024074967944444445,9
665,耐える,0.08977492993157896,19
666,髪,0.029366086720344825,29
667,留め,0.018700516,5
668,買い,0.009369637918888889,27
669,##求,0.017344505,1
670,こっ,0.05810226848214285,56
671,##そり,0.05016693608823529,17
672,すり,0.024479242565714283,7
673,##替える,0.05202880958333333,12
674,ゴム,0.02921603,1
675,強い,0.02831634880495575,113
676,嗅,0.0250380413,5
677,##ぐ,0.03719746789387755,98
678,鼻,0.11428866277894735,19
679,穴,0.011552532175,8
680,ねじ,0.02990496575,4
681,##込む,0.04773317961548388,155
682,奥,0.021291621325000003,20
683,勉強,0.05000068770434783,115
684,机,0.043506137125,16
685,嘔吐,0.045311422999999997,3
686,すぎ,0.11590516107407406,27
687,ストレス,0.03685861117121213,33
688,疑う,0.039793953928571435,14
689,入院,0.012945191434444447,18
690,間,0.010230561054803924,102
691,掃除,0.03115279788181818,33
692,秘,0.013103965799999999,2
693,##蔵,0.028018880125,8
694,エロ,0.13559609557916666,48
695,本,0.016662274433030304,231
696,軒,0.016240018025,12
697,##並み,0.02897248466666667,9
698,廃棄,0.003943018875,12
699,夏,0.08673461296938773,49
700,日,0.018303794684687503,320
701,水泳,0.03687023433333333,6
702,バッグ,0.07961452184615384,13
703,準備,0.02008354813214286,28
704,室,0.0183833289172093,43
705,置く,0.06781031778800001,50
706,ひと,0.007834048822432433,74
707,##り,0.019934302042735042,351
708,開ける,0.01996437571904762,21
709,顔,0.017449295576500004,140
710,突っ,0.027026838472222217,18
711,##っ,0.022366178008205135,117
712,##きり,0.0388799769,25
713,吸い,0.0052758582000000005,4
714,元,0.056340093700900915,111
715,戻す,0.03397008763333334,15
716,塩素,0.06380017,1
717,次,0.08129322613809524,105
718,授業,0.09526305383200001,25
719,思い出,0.027543298581132077,53
720,##名,0.027456631577777776,9
721,##誉,0.04791274833333333,3
722,かつ,0.05762418015789476,19
723,あだ名,0.278370766,2
724,放課後,0.053835429000000004,2
725,貸出,0.01700410786666667,3
726,カウンター,0.053276934000000005,1
727,私,0.2444048006589023,747
728,物,0.018551220138365385,104
729,##本,0.040747020513333336,15
730,うまい,0.07393593937575757,66
731,排除,0.1397546482727273,11
732,ロマンス,0.23017563,1
733,詐欺,0.07239338314285715,7
734,記事,0.1198272766081301,123
735,ふ,0.04387336618241378,58
736,単語,0.025411294847058823,17
737,目,0.032184621702884615,208
738,飛び,0.008990536046153845,13
739,僕,0.5127269203059701,134
740,いける,0.051764876930769234,117
741,パッ,0.027303344308333335,12
742,頭,0.020910090603125,128
743,結論,0.030256952174074075,27
744,浮かぶ,0.031215221257142857,14
745,大,0.007414468490232558,344
746,##切,0.01868034337333333,51
747,守る,0.1222541588707317,41
748,べし,0.16433170922679738,153
749,だし,0.11176201876470587,17
750,機,0.031486773684615395,39
751,##嫌,0.020426845120833335,24
752,イラ,0.01098830966782609,23
753,##イラ,0.021575025615789473,19
754,ちゃ,0.020263793121367522,234
755,同時に,0.023485296950000005,38
756,女性,0.03303887528684211,266
757,概念,0.03328622209230769,13
758,##対,0.020846805775935826,187
759,##して,0.023137706375531916,188
760,現代,0.10017503871333334,30
761,主義,0.0532165586159091,44
762,為,0.0646164525952381,42
763,命,0.0498461085388889,18
764,差し,0.014182319516666667,12
765,##出す,0.05501492501117649,85
766,公共,0.012012209539130434,23
767,モノ,0.056950734461538456,26
768,女,0.0679193053238938,226
769,生きる,0.0590062839192,125
770,男,0.0729557342367,200
771,全体,0.014942427585227274,44
772,価値,0.015057296082328765,73
773,周囲,0.061963657425000006,28
774,存在,0.051886943164893604,94
775,ホームレス,0.144455892875,8
776,居る,0.06453400153731344,67
777,道,0.03694884953521127,71
778,##端,0.01699763600851064,47
779,ボロ,0.02454184216666667,6
780,きれ,0.008143217369230769,39
781,扱う,0.034110662957894736,19
782,うつ,0.0519499512,10
783,しゃ,0.023247161159999998,15
784,##が,0.009247547804230772,78
785,人々,0.05755968079999999,30
786,声,0.0428874162,91
787,##する,0.052909323651923086,104
788,善,0.043449403270000006,10
789,##意,0.0221644102125,32
790,扱い,0.04890993341555556,45
791,勘違い,0.020537177661290335,31
792,がち,0.040070267956521737,23
793,嘘,0.05783668510380953,63
794,たち,0.025881479480434785,230
795,舞,0.03840883,1
796,##だ,0.007396471539824561,57
797,##け,0.010538668677875,80
798,辺り,0.14593219766666668,15
799,汚,0.014433386090384612,26
800,願う,0.022493428828571426,7
801,消える,0.048969476906666656,30
802,皆,0.10779421537313434,67
803,心,0.01362085622163793,116
804,痛め,0.0181113945,2
805,苦しむ,0.08105691004166667,12
806,とき,0.03296775340970149,268
807,救う,0.030310084939999996,15
808,あなた,0.230768230763,100
809,出す,0.05849083344405531,217
810,逆,0.0228688857236,75
811,相手,0.018621973547643982,191
812,意志,0.0949609944,5
813,阻害,0.040853728,1
814,##一,0.008335928319259259,27
815,##度,0.045948827413,100
816,なんて,0.07413060332415902,327
817,君,0.234318290328125,64
818,隣,0.024891128659999998,30
819,友人,0.05328735958360656,61
820,家族,0.03546747941923077,78
821,恋人,0.03397635121038462,26
822,名前,0.015007524466739131,92
823,ついて,0.012758563750000002,20
824,金,0.05594219439928571,140
825,上がる,0.043076096241071435,56
826,創作,0.03093900678310345,29
827,意欲,0.04206443214,5
828,方法,0.02993364488070175,57
829,一番,0.017926395254716978,106
830,##取り,0.04540623557272727,22
831,##早,0.021186987400000003,5
832,これ,0.0691706204055807,663
833,褒,0.017287376691176474,34
834,面白い,0.046514804673333326,90
835,がる,0.061846235339130425,46
836,何か,0.021806144788235296,17
837,##しら,0.03738948534545455,22
838,肯定,0.027046176947058825,17
839,リア,0.01947807003846154,13
840,##クション,0.02359027336,5
841,期待,0.03177080071764706,34
842,出来る,0.02721299817256097,164
843,つくる,0.05942717090476191,21
844,##程,0.02266079082285714,35
845,人数,0.02332603515,18
846,レベル,0.09051709561125001,80
847,揃,0.0036297871666666672,6
848,コミュニティ,0.032231899200000004,15
849,内部,0.016634687733333334,6
850,作品,0.07361176296048387,124
851,発表,0.040446674950000004,28
852,得る,0.03108074100337078,89
853,環境,0.028105307054000002,50
854,難しい,0.01424960319,70
855,外部,0.045346555700000006,9
856,要因,0.0566763352,10
857,無し,0.03969322089999999,16
858,ガン,0.08289606315238096,21
859,教える,0.24078752643518517,108
860,要素,0.04269728346,25
861,二,0.013804393858599032,207
862,欲望,0.011787866354545455,11
863,開放,0.019192472933333333,9
864,抑制,0.03930628476,5
865,まず,0.03276950646621622,111
866,##欲,0.019966383705882353,17
867,食欲,0.04936772650000001,4
